,Agriculture and Farming,Architecture and Building,British Colonialism,Cemeteries and Burial Practices,Daily Life and Occupations,Education,Family and Social Structures,Fashion and Dress,Folk Festivals and Celebrations,Food and Diet,Gambling and Opium,Geography and Topography,Harbor and Waterways,Military and Naval Defenses,Missionary Work,Photography and Imaging,Plague and Disease,Prisoners and Punishment,Religion (Buddhism and Ancestor Worship),River Dwellers (Tankia),Social Classes and Customs,Tea Production and Trade,Trade and Commerce,Transportation,War and Conflict
0,1000.0,1000.0,999.9999871260998,1000.0,-0.00020224748004693538,999.9999999403881,-3.576059555143729e-07,999.9999998807762,999.9999994039741,1000.0,1000.0,1000.0,1000.0,1000.0,-1.1920517408725573e-06,1000.0,1000.0,1000.0,999.9999297363174,1000.0,-2.980129352181393e-07,1000.0,1000.0,1000.0,1000.0
1,1000.0,1000.0,-8.881078429112677e-06,1000.0,-5.1971295761177316e-05,-2.1458122319018003e-06,-2.9204106795077678e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,999.9999486248489,1000.0,-1.0787655810418073e-05,1000.0,1000.0,999.9999995231046,1000.0
2,1000.0,1000.0,999.9999998807762,999.9999999403881,999.9999729404499,1000.0,-1.25163433040143e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999878414919,1000.0,-2.2053777684050146e-06,1000.0,999.999999821197,1000.0,-5.4594536777585745e-05,1000.0,1000.0,1000.0,1000.0
3,1000.0,1000.0,1000.0,999.9999999403881,999.9999999403881,1000.0,-5.4594536777585745e-05,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.999995470107,1000.0,1000.0,1000.0,999.999826829473,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
4,1000.0,1000.0,999.999999701987,1000.0,999.9996337023622,-2.3844768293201923e-07,999.9999461805492,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-6.579663750017062e-05,1000.0,1000.0,1000.0,999.9999999403881,1000.0,999.9999342033625,1000.0,1000.0,1000.0,1000.0
5,1000.0,1000.0,999.9999999403881,1000.0,-2.980129352181393e-07,-2.9743274353677407e-05,999.9999951722357,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.999999821197,1000.0,1000.0,1000.0,1000.0,1000.0,999.9996804566472,1000.0,-1.4305024706118274e-05,1000.0,1000.0
6,1000.0,1000.0,1000.0,1000.0,-5.125674761075061e-06,999.9922282416373,-0.025045698508620262,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,-4.1722668697730114e-07,1000.0,1000.0,1000.0,999.9999997615523,1000.0,999.9605585597456,1000.0,1000.0,1000.0,1000.0
7,1000.0,1000.0,1000.0,1000.0,-9.189046977553517e-05,-5.961192073300481e-08,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999985099658,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
8,1000.0,999.8257461339235,-0.001145126880146563,1000.0,-0.0001224814186571166,1000.0,-0.00011537592217791826,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-8.712334238225594e-05,1000.0,1000.0,1000.0,-0.0005084359436295927,1000.0,-3.4569832223496633e-06,1000.0,1000.0,1000.0,1000.0
9,999.9999999403881,1000.0,999.9999380148947,1000.0,-4.768953658640385e-07,1000.0,-4.189885294181295e-05,-0.0007996437489055097,1000.0,-1.7940861653187312e-05,1000.0,1000.0,1000.0,1000.0,999.9999992847881,1000.0,1000.0,999.9999426029863,1000.0,1000.0,-2.0266904812160647e-06,999.9999992847881,999.9997401309374,1000.0,1000.0
