,Agriculture and Farming,Architecture and Building,British Colonialism,Cemeteries and Burial Practices,Daily Life and Occupations,Education,Family and Social Structures,Fashion and Dress,Folk Festivals and Celebrations,Food and Diet,Gambling and Opium,Geography and Topography,Harbor and Waterways,Military and Naval Defenses,Missionary Work,Photography and Imaging,Plague and Disease,Prisoners and Punishment,Religion (Buddhism and Ancestor Worship),River Dwellers (Tankia),Social Classes and Customs,Tea Production and Trade,Trade and Commerce,Transportation,War and Conflict
0,1000.0,1000.0,999.9999502343526,1000.0,999.9999997615523,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,999.9998447607359,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,-0.0002311526914127171
1,1000.0,999.9999979137501,1000.0,1000.0,999.9999995827733,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-2.384093477303395e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,999.9999999403881
2,1000.0,1000.0,1000.0,1000.0,999.999999344388,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999995827733,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.6909608840942,999.9999945763752
3,1000.0,999.9999973775748,1000.0,1000.0,999.9929183414206,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
4,1000.0,999.999981701716,999.999999821197,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.072907366506115e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.8515991568565,1000.0
5,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999996423941,1000.0,1000.0,1000.0,-1.156243342848029e-05
6,1000.0,999.9906390421093,999.9999999403881,1000.0,999.9999998807762,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-4.5298929762793705e-06,1000.0,999.999999344388,999.999997317984,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999998807762,-7.391083727270598e-06
7,1000.0,999.9999996423941,1000.0,1000.0,999.999999344388,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9998214674415,999.9999997615523,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9986082152463,1000.0
8,1000.0,-0.0005083763971924782,1000.0,1000.0,999.9999981521582,999.9965357992332,1000.0,1000.0,1000.0,1000.0,1000.0,-1.0430111615278292e-05,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,999.9999953509632,1000.0
9,1000.0,999.9999989866544,-6.0792540352849755e-06,1000.0,-0.00012014603998977691,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999625099699,999.9999982118102,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9919834136963,1000.0,-0.00010023415234172717,999.9999998807762,1000.0
10,1000.0,-2.384093477303395e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-5.4594536777585745e-05,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999741329593,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
11,1000.0,-6.573707651114091e-05,1000.0,1000.0,999.999999821197,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999914763148,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,-4.81562819913961e-05,1000.0,999.9999999403881,1000.0,1000.0,999.9999998807762,1000.0
12,1000.0,-0.00024879234842956066,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-3.576059555143729e-07,1000.0,999.9999988079483,1000.0,1000.0,1000.0,1000.0,999.9999992847881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
13,1000.0,999.9999969007602,1000.0,1000.0,999.999999821197,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-5.961192073300481e-08,999.9999999403881,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.999999701987,1000.0
14,1000.0,999.9498978480697,999.9999997615523,1000.0,999.9999999403881,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,999.9999900465709,1000.0,999.9999996423941,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999991059051,1000.0,1000.0,1000.0,999.9999999403881
15,999.9999998807762,1000.0,1000.0,1000.0,-0.012751706875860691,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-0.001277201110497117,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,-8.074809738900512e-05,-5.185261670703767e-06,1000.0
16,1000.0,1000.0,999.9998081805097,1000.0,-1.6213523849728517e-05,1000.0,999.9999998807762,999.9897280270234,1000.0,1000.0,1000.0,999.999999701987,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,-0.019020400941371918,1000.0,-1.0133455816685455e-06,999.9999999403881,-7.152119110287458e-07
17,1000.0,999.9999978541878,-0.043155424296855927,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-6.25809479970485e-06,1000.0,999.999999344388,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.99983350189,1000.0
18,1000.0,999.9999997615523,999.9999839651482,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-5.0065059440385085e-06,999.9999981521582,999.9960762863047,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.999999701987,999.9999971987929
19,1000.0,-7.152119110287458e-07,-7.570028174086474e-06,1000.0,999.9999997615523,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-0.00018419271509628743,999.9999988675239,999.9999995231046,1000.0,999.9999925492698,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,999.9999999403881,1000.0
20,1000.0,-2.5628373805375304e-06,1000.0,999.9999988079483,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9977952996269,999.9999999403881,1000.0,1000.0,-0.33119311928749084,1000.0,999.9999987483657,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
21,1000.0,1000.0,-2.4018963813432492e-05,1000.0,999.9999998807762,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,999.9999982118102,999.9999997615523,1000.0,999.9999998807762,999.9999999403881,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,-1.8655720850802027e-05
22,1000.0,999.9999999403881,999.9999965430168,1000.0,999.9999470748407,1000.0,999.9999999403881,1000.0,1000.0,-1.6392197721870616e-05,1000.0,1000.0,999.9999992847881,-3.069995727855712e-05,1000.0,1000.0,999.9999999403881,-1.072907366506115e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0
23,1000.0,999.999999821197,1000.0,999.9999970199829,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999981521582,999.9999988079483,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999996423941
