,Agriculture and Farming,Architecture and Building,British Colonialism,Cemeteries and Burial Practices,Daily Life and Occupations,Education,Family and Social Structures,Fashion and Dress,Folk Festivals and Celebrations,Food and Diet,Gambling and Opium,Geography and Topography,Harbor and Waterways,Military and Naval Defenses,Missionary Work,Photography and Imaging,Plague and Disease,Prisoners and Punishment,Religion (Buddhism and Ancestor Worship),River Dwellers (Tankia),Social Classes and Customs,Tea Production and Trade,Trade and Commerce,Transportation,War and Conflict
0,1000.0,1000.0,-4.386526416055858e-05,1000.0,999.9999999403881,1000.0,999.9999995231046,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999453458404,1000.0,1000.0,1000.0,1000.0,1000.0,999.9993673647405,1000.0,1000.0,1000.0,-6.973600193305174e-06
1,1000.0,1000.0,999.9999997615523,1000.0,1000.0,1000.0,999.9999998807762,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,999.9999991655466,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999889739647,1000.0,999.9997481109458,1000.0,999.9999981521582
2,1000.0,999.9999999403881,999.9999998807762,1000.0,999.9999975563283,1000.0,999.999995470107,1000.0,1000.0,-0.00047780535533092916,1000.0,999.9999963044581,-4.124342740396969e-05,1000.0,999.9999998807762,1000.0,1000.0,999.999999821197,1000.0,999.9999980924185,-0.020851261913776398,1000.0,999.9999168091526,-3.1414590921485797e-05,1000.0
3,1000.0,1000.0,-0.00011012937466148287,1000.0,999.9990051812492,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,999.999985277479,-1.1922384146600962e-07,-1.227773191203596e-05,1000.0,1000.0,1000.0,1000.0,1000.0,999.99999469556,-0.01682293601334095,1000.0,999.9999962448107,-1.1920517408725573e-06,999.9922283003107
4,1000.0,1000.0,999.9999655479187,1000.0,999.9999950530764,1000.0,999.9999997615523,1000.0,1000.0,999.9998881417123,999.9999319401177,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-0.0024589060340076685,1000.0,999.9999992847881,1000.0,1000.0
5,1000.0,1000.0,-0.00047399286995641887,1000.0,-0.10655416548252106,1000.0,999.8065620362759,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999992847881,999.9999999403881,1000.0,1000.0,999.9999967219028,1000.0,1000.0,-4.81562819913961e-05,1000.0,999.9999986291796,999.9999996423941,-1.0370523341407534e-05
6,1000.0,1000.0,999.9999998807762,1000.0,999.9999995231046,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999865298532,999.9999101356152,1000.0,1000.0,1000.0,999.999999821197,1000.0,1000.0,999.999999344388,1000.0,1000.0,-0.0033580679446458817,999.9999996423941
7,1000.0,1000.0,999.9959522015415,1000.0,-0.8002122044563293,999.9999982714552,999.9999971391928,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-0.10958381742238998,1000.0,1000.0,999.9999999403881,1000.0,1000.0,999.9999989866544,1000.0,1000.0,1000.0,1000.0
8,1000.0,1000.0,999.9999975563283,1000.0,999.9988369614584,1000.0,999.995416467078,999.9999999403881,1000.0,-3.0396270176424878e-06,1000.0,1000.0,1000.0,1000.0,999.9999998807762,1000.0,1000.0,1000.0,1000.0,1000.0,-1.25163433040143e-06,999.9999999403881,1000.0,1000.0,1000.0
9,1000.0,1000.0,999.9939371026121,1000.0,999.9999969007602,1000.0,999.999999821197,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,999.9999999403881,-2.8608071716007544e-06,1000.0,1000.0,1000.0,1000.0,-4.124342740396969e-05,1000.0,1000.0,1000.0,1000.0
