,Agriculture and Farming,Architecture and Building,British Colonialism,Cemeteries and Burial Practices,Daily Life and Occupations,Education,Family and Social Structures,Fashion and Dress,Folk Festivals and Celebrations,Food and Diet,Gambling and Opium,Geography and Topography,Harbor and Waterways,Military and Naval Defenses,Missionary Work,Photography and Imaging,Plague and Disease,Prisoners and Punishment,Religion (Buddhism and Ancestor Worship),River Dwellers (Tankia),Social Classes and Customs,Tea Production and Trade,Trade and Commerce,Transportation,War and Conflict
0,1000.0,-1.3112238548274036e-06,1000.0,1000.0,999.9999990462093,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,999.9999996423941,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.841742778196931e-05,1000.0,999.9999841438166,1000.0,1000.0,1000.0,1000.0
1,1000.0,999.999999821197,999.9999999403881,1000.0,999.9999995827733,999.999999821197,999.999999821197,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999998807762,1000.0,1000.0,1000.0,1000.0
2,999.9999998807762,-4.3924850615439937e-05,999.9999505323904,1000.0,-0.009075396694242954,-1.1922384146600962e-07,999.9999950530764,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.999999701987,1000.0,1000.0,999.9741793405265,1000.0,1000.0,1000.0,1000.0
3,1000.0,1000.0,999.9999977350535,1000.0,-0.0011999286944046617,-1.227773191203596e-05,999.9999992847881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-7.115714834071696e-05,1000.0,1000.0,1000.0,1000.0
4,1000.0,1000.0,1000.0,1000.0,999.986013090238,-2.3844768293201923e-07,999.9998597113445,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.907581463456154e-06,1000.0,1000.0,1000.0,1000.0
5,1000.0,1000.0,999.9999991655466,1000.0,999.9995072851889,999.9999999403881,999.9999827143747,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.7881898202176671e-06,1000.0,1000.0,1000.0,1000.0
6,1000.0,1000.0,1000.0,1000.0,-0.0007280514109879732,-3.218475058019976e-06,-0.05010237544775009,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999877818818,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-4.768953658640385e-07,1000.0,1000.0,1000.0,999.9999905232025
7,1000.0,1000.0,999.9984108696226,1000.0,-0.0009642646182328463,0.0,999.9999986887761,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.999999344388,999.9999992251743,1000.0,999.9985973957228,1000.0,1000.0,1000.0,1000.0
8,1000.0,1000.0,1000.0,1000.0,999.9995718153077,-8.940949101088336e-07,999.9999991655466,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999998807762,1000.0,1000.0,999.9999999403881,999.9999992847881,1000.0,-0.24907556176185608,1000.0,1000.0,1000.0,1000.0
9,1000.0,1000.0,999.999980450626,1000.0,999.9999206221546,-4.768953658640385e-07,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999967219028,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999960061759,1000.0,1000.0,999.9999992251743,1000.0
10,1000.0,1000.0,1000.0,1000.0,999.9999675729632,-1.0133455816685455e-06,999.999999344388,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,999.999999821197,1000.0,1000.0,-3.6894314689561725e-05,1000.0,1000.0,1000.0,1000.0
11,1000.0,1000.0,999.8904164507985,1000.0,-0.047203775495290756,-7.74825707594573e-07,-0.006254346109926701,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-9.53637390921358e-06,999.9999999403881,1000.0,-7.74825707594573e-07,1000.0,1000.0,1000.0,1000.0
12,1000.0,1000.0,1000.0,1000.0,999.9995914720348,-5.961192073300481e-08,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999972583901,1000.0,1000.0,1000.0,1000.0
13,1000.0,1000.0,999.9998931493974,1000.0,999.9999553600392,-4.8277643145411275e-06,-3.7551892546616727e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999983310933,1000.0,1000.0,1000.0,1000.0,1000.0,-4.446117964107543e-05,1000.0,1000.0,1000.0,1000.0
