,Agriculture and Farming,Architecture and Building,British Colonialism,Cemeteries and Burial Practices,Daily Life and Occupations,Education,Family and Social Structures,Fashion and Dress,Folk Festivals and Celebrations,Food and Diet,Gambling and Opium,Geography and Topography,Harbor and Waterways,Military and Naval Defenses,Missionary Work,Photography and Imaging,Plague and Disease,Prisoners and Punishment,Religion (Buddhism and Ancestor Worship),River Dwellers (Tankia),Social Classes and Customs,Tea Production and Trade,Trade and Commerce,Transportation,War and Conflict
0,1000.0,999.9999999403881,-0.0004833454731851816,1000.0,999.9999994635464,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-2.8012070742988726e-06,-1.1922384146600962e-07,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999998807762,-0.0002222718030679971,1000.0
1,1000.0,1000.0,999.9999985695762,1000.0,999.9999998807762,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-3.576059555143729e-07,999.9999975563283,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0
2,1000.0,1000.0,-6.556119274137018e-07,999.9999980924185,1000.0,1000.0,999.9999994039741,1000.0,1000.0,1000.0,1000.0,999.9999293789297,999.9999999403881,999.9999983907244,1000.0,999.999999821197,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,999.9999853371237
3,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.7880297775718645e-07,999.9996421600808,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.1741247362806462e-05,1000.0
4,1000.0,999.9996167867212,1000.0,1000.0,999.9999995827733,1000.0,999.9999997615523,1000.0,1000.0,1000.0,1000.0,-7.152119110287458e-07,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-0.00010506227408768609,1000.0,1000.0,1000.0,1000.0
5,1000.0,1000.0,999.9999912976218,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-2.3844768293201923e-07,999.9999999403881,999.9999994039741,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0
6,1000.0,1000.0,-0.00057161197764799,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-6.556119274137018e-07,999.9999985695762,999.999997496747,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999994635464,999.999999701987,999.9999999403881
7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.1920517408725573e-06,999.9999999403881,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
8,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.907581463456154e-06,999.999999821197,999.9999985695762,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999995827733,999.999999701987
9,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-3.6417757655726746e-05,999.9999994039741,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.6688066720963,1000.0
10,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-4.255430030752905e-05,999.9999985695762,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
11,1000.0,1000.0,-1.1922384146600962e-07,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999982714552,-1.4304238220574916e-06,1000.0,999.9997138081526
12,1000.0,1000.0,999.7319949865341,1000.0,999.999999344388,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999988675239,-6.514151027658954e-05,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999830121924,999.99994266262,-2.384093477303395e-06,999.9999926089163,1000.0
13,1000.0,-1.5737074136268348e-05,-0.04863256588578224,1000.0,-1.4304238220574916e-06,1000.0,999.9999995231046,1000.0,1000.0,1000.0,1000.0,-0.00022930494742468,-1.7880297775718645e-07,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999942187833,-0.00013594081974588335,1000.0,-1.3052764188614674e-05,-8.344533739546023e-07,1000.0
14,1000.0,999.9999992847881,999.999996960373,-4.768953658640385e-07,999.999999344388,1000.0,999.9999900465709,1000.0,1000.0,1000.0,1000.0,-5.960258704362786e-07,999.9999999403881,999.9999999403881,1000.0,1000.0,1000.0,1000.0,-0.00020641894661821425,1000.0,999.9997777281969,1000.0,1000.0,1000.0,1000.0
15,1000.0,999.999999701987,1000.0,-5.961192073300481e-08,999.9999985099658,1000.0,999.9999948147383,1000.0,1000.0,1000.0,1000.0,-1.5737074136268348e-05,999.99995941198,1000.0,1000.0,1000.0,0.0,1000.0,999.9999995231046,1000.0,999.9999980328657,1000.0,1000.0,1000.0,1000.0
16,1000.0,1000.0,1000.0,-4.768953658640385e-07,999.9999991655466,1000.0,999.9999980924185,1000.0,1000.0,1000.0,1000.0,999.999999344388,1000.0,1000.0,1000.0,1000.0,-0.0010348306968808174,999.9999331313084,1000.0,1000.0,999.9999997615523,1000.0,1000.0,1000.0,-0.00010691021452657878
17,1000.0,999.9999995827733,-0.01788862608373165,1000.0,-1.2456573131203186e-05,1000.0,-0.00011722427734639496,999.9999999403881,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,999.9999996423941,-0.0013596807839348912,1000.0,1000.0,1000.0,1000.0,-7.152119110287458e-07,999.9999999403881,1000.0,1000.0,1000.0
18,1000.0,1000.0,1000.0,1000.0,-0.002873603953048587,1000.0,999.9919832376763,999.9999997615523,1000.0,999.9999645948883,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999998807762,1000.0,1000.0,-0.030988270416855812,1000.0,1000.0,1000.0,1000.0
19,1000.0,-4.470323347049998e-06,999.9999980924185,1000.0,999.9999982714552,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-0.4968069791793823,-1.1922384146600962e-07,-8.76194371812744e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.999999821197,999.9999961848371,-7.74825707594573e-07
20,1000.0,-0.0003481315798126161,999.9999992251743,1000.0,999.9992004157975,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999992847881,-0.0023102813865989447,-7.556516356999055e-05,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,-0.0029645070899277925,-5.961192073300481e-08
21,1000.0,1000.0,999.4629107713699,1000.0,-3.117637606919743e-05,1000.0,-5.048096500104293e-05,1000.0,1000.0,1000.0,1000.0,999.9999999403881,-5.900426913285628e-06,1000.0,999.999999701987,1000.0,1000.0,1000.0,999.999999821197,999.9999989270926,-0.009958820417523384,1000.0,999.9999999403881,-2.3844768293201923e-07,1000.0
22,1000.0,-0.16970208287239075,1000.0,1000.0,999.9999995231046,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-0.004175405949354172,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-4.1183840949088335e-05,1000.0
23,1000.0,1000.0,-0.00015279700164683163,1000.0,-1.1920517408725573e-06,1000.0,999.9999876626553,999.9999999403881,1000.0,1000.0,1000.0,999.9999989866544,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.806000182114076e-05,1000.0,999.9999988079483,0.0,1000.0
24,999.9999999403881,1000.0,999.9999999403881,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.549651415189146e-06,-2.086249878630042e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999980328657,999.9999999403881,1000.0
25,1000.0,999.9999999403881,999.9999445707253,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-5.602414148597745e-06,-0.017888454720377922,999.9999948743252,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,999.9999206817301,1000.0
26,1000.0,1000.0,-1.1922384146600962e-07,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.84784175871755e-06,999.999995231813,999.9999961252852,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,999.9999983907244,1000.0,999.9999994039741
27,1000.0,1000.0,-6.556119274137018e-07,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.5870288014412,-2.205207056249492e-05,-5.961192073300481e-08,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999998807762,1000.0,-3.576059555143729e-07
28,1000.0,1000.0,999.9994954942958,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-3.7551892546616727e-06,-2.086249878630042e-06,-3.576059555143729e-07,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999989270926,-5.961192073300481e-08
29,1000.0,1000.0,-8.724251529201865e-05,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-6.317711722658714e-06,-1.84784175871755e-06,999.9680604599416,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999995827733,-2.1098579964018427e-05
