,Agriculture and Farming,Architecture and Building,British Colonialism,Cemeteries and Burial Practices,Daily Life and Occupations,Education,Family and Social Structures,Fashion and Dress,Folk Festivals and Celebrations,Food and Diet,Gambling and Opium,Geography and Topography,Harbor and Waterways,Military and Naval Defenses,Missionary Work,Photography and Imaging,Plague and Disease,Prisoners and Punishment,Religion (Buddhism and Ancestor Worship),River Dwellers (Tankia),Social Classes and Customs,Tea Production and Trade,Trade and Commerce,Transportation,War and Conflict
0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999996423941,1000.0,1000.0,1000.0,1000.0
1,1000.0,1000.0,1000.0,1000.0,999.9999998807762,999.9999998807762,999.999999701987,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999879011039,1000.0,1000.0,1000.0,999.9999998807762,1000.0,999.9999994039741,1000.0,1000.0,1000.0,1000.0
2,1000.0,1000.0,1000.0,1000.0,999.9999994635464,1000.0,999.9999621525349,999.9999998807762,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999731193366,1000.0,1000.0,1000.0,1000.0
3,1000.0,1000.0,1000.0,1000.0,999.999999821197,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999996423941,1000.0,1000.0,1000.0,1000.0
4,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
5,999.9999773519467,1000.0,1000.0,1000.0,999.9999978541878,1000.0,999.9999997615523,1000.0,999.9999999403881,999.9999241369878,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999998807762,1000.0,1000.0,1000.0,999.9999999403881
6,999.9999998807762,1000.0,1000.0,999.9999999403881,999.9999996423941,1000.0,999.9999999403881,1000.0,999.999999821197,999.9999998807762,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999497574754,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0
7,999.9999983310933,1000.0,1000.0,1000.0,999.9999998807762,1000.0,999.999999821197,1000.0,999.9999998807762,999.9999841438166,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999997615523,1000.0,999.9999989270926,1000.0,1000.0,1000.0,999.9999994039741
8,1000.0,1000.0,1000.0,1000.0,999.999999344388,1000.0,-8.056937076617032e-05,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,-3.5702945751836523e-05,1000.0,1000.0,1000.0,1000.0
9,1000.0,1000.0,1000.0,1000.0,-0.00013064025552012026,1000.0,-1.0133455816685455e-06,1000.0,999.9999997615523,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.895359491754789e-05,1000.0,1000.0,1000.0,1000.0
10,1000.0,1000.0,1000.0,1000.0,999.9999997615523,1000.0,999.9998850414413,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999979137501,1000.0,1000.0,1000.0,1000.0
11,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.999993980357,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,999.9999999403881
12,1000.0,999.999995291389,-0.017888570204377174,999.9999988079483,999.9999756829839,1000.0,999.9999678707463,1000.0,1000.0,1000.0,1000.0,999.9999957679388,1000.0,1000.0,-0.021499156951904297,1000.0,1000.0,1000.0,999.999999821197,1000.0,-0.001277201110497117,1000.0,1000.0,999.9999999403881,1000.0
13,1000.0,999.9989408795955,999.999980033559,999.9999999403881,999.9999920123519,-0.005566404666751623,999.9993105765898,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,-4.768953658640385e-07,1000.0,1000.0,1000.0,999.9999957679388,1000.0,999.9999967815249,1000.0,1000.0,1000.0,1000.0
14,1000.0,1000.0,1000.0,1000.0,-0.0013595620403066278,1000.0,-4.946923581883311e-06,1000.0,1000.0,-0.00025182950776070356,1000.0,1000.0,1000.0,1000.0,999.9243924766779,1000.0,1000.0,1000.0,1000.0,1000.0,-9.893847163766623e-06,1000.0,1000.0,1000.0,1000.0
15,1000.0,1000.0,-0.00019926797540392727,1000.0,999.9997482300387,1000.0,999.9999733578443,1000.0,1000.0,-9.570453403284773e-05,1000.0,1000.0,1000.0,1000.0,999.9999998807762,1000.0,-0.017347797751426697,999.9958245349117,1000.0,999.9999999403881,999.9999942187833,1000.0,1000.0,1000.0,-0.00025188905419781804
16,1000.0,1000.0,999.9999931456664,999.999999701987,1000.0,1000.0,-0.00014356452447827905,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-0.014875038526952267,1000.0,1000.0,999.9999600077863,999.9999995231046,1000.0,999.999994993494,1000.0,1000.0,1000.0,-1.1922384146600962e-07
17,1000.0,1000.0,-9.57641241257079e-05,1000.0,999.9999128766576,999.6375566720963,999.8257461637259,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-4.053380962432129e-06,999.9999997615523,1000.0,1000.0,1000.0,1000.0,-0.013562662526965141,1000.0,1000.0,1000.0,1000.0
18,1000.0,1000.0,1000.0,1000.0,999.999999821197,1000.0,999.9999923101232,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999995231046,1000.0,1000.0,1000.0,1000.0
19,1000.0,1000.0,1000.0,999.999999821197,1000.0,1000.0,-9.000215868582018e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999997615523,1000.0,1000.0,999.9999998807762,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9995294622204
20,1000.0,1000.0,999.9999857546154,1000.0,999.9999998807762,1000.0,999.9991489459644,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999798548106,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-4.1722668697730114e-07
21,1000.0,999.9999989866544,1000.0,1000.0,999.999990225313,1000.0,-3.5762561765295686e-06,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999996423941,999.9996038614772,1000.0,999.9999991059051,1000.0,1000.0,-0.0005327309481799603,1000.0,1000.0,1000.0,-7.868537068134174e-06
22,1000.0,1000.0,999.9999011963009,1000.0,999.9998069887952,1000.0,-0.0002328812552150339,-0.14840088784694672,999.9999995231046,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999985695762,1000.0,1000.0,999.9999916550005,1000.0,1000.0,-3.0992398478701944e-06,1000.0,999.9999988079483,1000.0,999.9999999403881
23,1000.0,1000.0,-0.00010840053437277675,1000.0,999.999995946619,1000.0,999.9996611597307,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-2.282685636600945e-05,1000.0,1000.0,999.9999999403881,999.9999997615523,1000.0,-8.700416947249323e-05,1000.0,1000.0,1000.0,-9.595950359653216e-06
24,1000.0,1000.0,-0.013562779873609543,1000.0,999.9151284247637,1000.0,-0.0005045057041570544,999.9999985695762,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,-5.961192073300481e-08,1000.0,1000.0,1000.0,1000.0,-3.576059555143729e-07,1000.0,999.9999999403881,1000.0,1000.0
25,1000.0,1000.0,1000.0,1000.0,999.999999701987,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999995231046,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
26,1000.0,1000.0,999.999999821197,1000.0,999.7856576144695,1000.0,999.999999701987,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0
27,1000.0,1000.0,-0.01844596303999424,1000.0,999.9996986810584,1000.0,999.9999901061528,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-1.1922384146600962e-07,1000.0,1000.0,1000.0,999.9999971391928,1000.0,999.9999992251743,1000.0,1000.0,1000.0,1000.0
28,1000.0,1000.0,-0.07344256341457367,1000.0,999.9999543469239,1000.0,999.999999821197,1000.0,1000.0,1000.0,1000.0,999.9999995231046,999.9998888571354,999.999999701987,-2.0266904812160647e-06,1000.0,1000.0,1000.0,999.9999999403881,999.9999999403881,999.9999999403881,1000.0,1000.0,-0.00010047256364487112,-1.3112238548274036e-06
29,1000.0,1000.0,1000.0,1000.0,999.9999997615523,1000.0,999.999999701987,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,-7.212152468127897e-06,1000.0,1000.0,1000.0,999.9998213482904,1000.0,1000.0,999.9999996423941,1000.0,1000.0,999.9999987483657,-5.961192073300481e-08
30,1000.0,-0.004877655766904354,-3.069995727855712e-05,1000.0,-0.0002659434685483575,1000.0,999.999979199365,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9986403784715,-0.0003899439179804176,1000.0,1000.0,999.9999998807762,1000.0,1000.0,999.9999155579426,999.9999667391457,-6.788120663259178e-05,1000.0,-5.961192073300481e-08
31,1000.0,-0.00013278427650220692,1000.0,1000.0,999.9999998807762,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,-2.586704067653045e-05,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.999999821197,1000.0,1000.0,999.9999999403881,1000.0
32,1000.0,1000.0,1000.0,1000.0,999.9998564354755,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,-5.364536832530575e-07,1000.0
33,-1.8655720850802027e-05,999.004682302475,1000.0,1000.0,999.9999982714552,1000.0,1000.0,1000.0,1000.0,999.9999990462093,1000.0,-1.1922384146600962e-07,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-0.020222505554556847,1000.0
34,1000.0,-2.980129352181393e-07,1000.0,1000.0,999.9999999403881,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-4.809667734662071e-05,999.9997961435438,1000.0,1000.0,1000.0,1000.0,1000.0,999.9999976754816,1000.0,1000.0,1000.0,1000.0,999.9999205625863,1000.0
